City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Minato-ku,Tokyo,Japan,104-0045,36.0,140.0,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
,,,,,,,,,
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Chiyoda,Tokyo,Japan,100-8111,36.0,140.0,Asia/Tokyo,"Information Systems Department, Japan Aerospace Exploration Agency",,"AS3488 Information Systems Department, Japan Aerospace Exploration Agency"
Hefei,Anhui,China,,32.0,117.0,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
Yekaterinburg,Sverdlovsk Oblast,Russia,620000,57.0,61.0,Asia/Yekaterinburg,"JSC ""ER-Telecom Holding""",CJSC Ural WES,"AS5563 JSC ""ER-Telecom Holding"""
Raleigh,North Carolina,United States,27668,36.0,-79.0,America/New_York,United States Postal Service.,United States Postal Service,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Sierra Vista,Arizona,United States,85613,32.0,-110.0,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Warsaw,Mazovia,Poland,00-543,52.0,21.0,Europe/Warsaw,Orange Polska Spolka Akcyjna,Telekomunikacja Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
St Louis,Missouri,United States,63101,39.0,-90.0,America/Chicago,Emerson Electric Co.,Emerson Electric Co,
Chicago,Illinois,United States,60606,42.0,-88.0,America/Chicago,The Boeing Company,The Boeing Company,
Southend-on-Sea,England,United Kingdom,SS0,52.0,1.0,Europe/London,Virgin Media Business,Virgin Media Limited,AS5089 Virgin Media Limited
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,Microsoft,Microsoft Limited,AS8075 Microsoft Corporation
Sierra Vista,Arizona,United States,85613,32.0,-110.0,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
,,,,,,,,,
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,Xerox Corporation,Xerox Corporation,AS26662 XEROX CORPORATION
Haidian,Beijing,China,,40.0,116.0,Asia/Shanghai,North Star Information Hi.tech Ltd. Co,North Star Information Hi.tech Ltd. Co,
Newark,New Jersey,United States,7102,41.0,-74.0,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
,,,,,,,,,
,,,,,,,,,
Chicago,Illinois,United States,60661,42.0,-88.0,America/Chicago,"Inteliquent, inc.","Inteliquent, inc","AS5006 Inteliquent, inc."
Rio de Janeiro,Rio de Janeiro,Brazil,24000,-23.0,-43.0,America/Sao_Paulo,V tal,Telemar Norte Leste S.A.,AS7738 V tal
Fort Worth,Texas,United States,76102,33.0,-97.0,America/Chicago,T-Mobile USA,Sprint Fort Worth POP,
,,,,,,,,,
Brasília,Federal District,Brazil,71570,-16.0,-48.0,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
Rho,Lombardy,Italy,20017,46.0,9.0,Europe/Rome,H3G,Wind TRE S.P.A,
Sunnyvale,California,United States,94088,37.0,-122.0,America/Los_Angeles,Lockheed Technical Operations Company,,
Brocton,England,United Kingdom,ST17,53.0,-2.0,Europe/London,British Telecommunications PLC,BT MBB,AS6871 Plusnet
,,,,,,,,,
Rome,Lazio,Italy,187,42.0,12.0,Europe/Rome,Telecom Italia S.p.A,DATACOM,AS3269 Telecom Italia S.p.A.
,,,,,,,,,
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Haidian,Beijing,China,,40.0,116.0,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
Beijing,Beijing,China,,40.0,116.0,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Tokyo,Tokyo,Japan,151-0071,36.0,140.0,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Hefei,Anhui,China,230000,32.0,117.0,Asia/Shanghai,USTC,The University of Science and Technology of China,AS24362 CERNET2 IX at University of Science and Technology of China
Chiyoda,Tokyo,Japan,100-8111,36.0,140.0,Asia/Tokyo,NET-JP-ERX,Jpnic NET JP ERX,
,,,,,,,,,
Lawrenceville,Georgia,United States,30044,34.0,-84.0,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Beijing,Beijing,China,,40.0,116.0,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Newark,New Jersey,United States,7102,41.0,-74.0,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Concord,Massachusetts,United States,1742,42.0,-71.0,America/New_York,Cogent Communications,"Town of Concord, MA",AS25808 Town of Concord MA
Beijing,Beijing,China,,40.0,116.0,Asia/Shanghai,dgshjkj,"Dongguanshi huajian Technology Co., Ltd.",
,,,,,,,,,
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Seo-gu,Daejeon,South Korea,352,36.0,127.0,Asia/Seoul,LG POWERCOMM,LG POWERCOMM,AS17858 LG POWERCOMM
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS6042 DoD Network Information Center
,,,,,,,,,
Guangzhou,Guangdong,China,,23.0,113.0,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Cairo,Cairo Governorate,Egypt,,30.0,31.0,Africa/Cairo,Network Mobile Web,,AS36992 ETISALAT MISR
Chicago,Illinois,United States,60616,42.0,-88.0,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
Boston,Massachusetts,United States,2110,42.0,-71.0,America/New_York,Global Network Services,Global Network Services,
Los Angeles,California,United States,90060,34.0,-118.0,America/Los_Angeles,HostPapa,RackNerd LLC,AS36352 HostPapa
Wujin,Sichuan,China,,30.0,104.0,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Ashburn,Virginia,United States,20147,39.0,-77.0,America/New_York,Verizon Online LLC,Verizon Online LLC,
Chiyoda,Tokyo,Japan,100-8111,36.0,140.0,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Broomfield,Colorado,United States,80021,40.0,-105.0,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,Verizon Nederland B.V.,network EU-UUNET,AS702 Verizon Business
Loudi,Hunan,China,417000,28.0,112.0,Asia/Shanghai,CHINANET-HN,Chinanet HN,
Hong Kong,Kowloon,Hong Kong,96521,22.0,114.0,Asia/Hong_Kong,CTHKI,,
Manaus,Amazonas,Brazil,69000,-3.0,-60.0,America/Manaus,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
Nairobi,Nairobi County,Kenya,9831,-1.0,37.0,Africa/Nairobi,Safaricom Limited,Safaricom LTD,AS33771 Safaricom Limited
Goiânia,Goiás,Brazil,74000,-17.0,-49.0,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Lusaka,Lusaka Province,Zambia,,-15.0,28.0,Africa/Lusaka,Zambia Telecommunications Company Ltd aka ZAMTEL,Angola (Teraco) Peer,AS37154 Zambia Telecommunications Company Ltd aka ZAMTEL
,,,,,,,,,
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
West Sacramento,California,United States,95605,39.0,-122.0,America/Los_Angeles,California Department of Technology,California Department of Technology,
Seoul,Seoul,South Korea,4625,38.0,127.0,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9756 SK Broadband Co Ltd
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,DWP,,
Toronto,Ontario,Canada,M5A,44.0,-79.0,America/Toronto,Rogers Communications Canada Inc.,Rogers Cable Communications Inc.,AS812 Rogers Communications Canada Inc.
Denver,Colorado,United States,80294,40.0,-105.0,America/Denver,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS7922 Comcast Cable Communications, LLC"
Slough,England,United Kingdom,SL1,52.0,-1.0,Europe/London,Telefonica UK Limited,Currently in query,AS35228 Telefonica UK Limited
Jinrongjie,Beijing,China,,40.0,116.0,Asia/Shanghai,CTTNET,China TieTong Telecommunications Corporation,
Seattle,Washington,United States,98108,48.0,-122.0,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Mira,Veneto,Italy,30034,45.0,12.0,Europe/Rome,INFOSTRADA,WIND Telecomunicazioni S.p.A,AS1267 WIND TRE S.P.A.
Gifu City,Gifu,Japan,500-8002,35.0,137.0,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
,,,,,,,,,
Stirling,South Australia,Australia,5152,-35.0,139.0,Australia/Adelaide,OSSINI,Ossini Pty Ltd,
Shizuoka,Shizuoka,Japan,428-0049,35.0,138.0,Asia/Tokyo,NextCom K.K.,NextCom K.K.,
Rongcheng,Anhui,China,,31.0,118.0,Asia/Shanghai,Chinanet,Chinanet AH,AS4134 CHINANET-BACKBONE
Taichung,Taichung City,Taiwan,,24.0,121.0,Asia/Taipei,TBC,,AS131596 TBC
Hongkou,Shanghai,China,,31.0,121.0,Asia/Shanghai,Shanghai Information Network,"Shanghai Information Network Co., Ltd.",
Chicago,Illinois,United States,60666,42.0,-88.0,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
Wiesmoor,Lower Saxony,Germany,26639,53.0,8.0,Europe/Berlin,EWE TEL GmbH,EWE TEL GmbH,AS9145 EWE TEL GmbH
Shenzhen,Guangdong,China,518000,23.0,114.0,Asia/Shanghai,China Internet Network Information Center,"Tencent cloud computing (Beijing) Co., Ltd.",AS45090 Shenzhen Tencent Computer Systems Company Limited
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Temple,Texas,United States,76503,31.0,-97.0,America/Chicago,Wilsonart International,Wilsonart International,
Cape Town,Western Cape,South Africa,7945,-34.0,18.0,Africa/Johannesburg,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.
Banská Bystrica,Banská Bystrica Region,Slovakia,974 04,49.0,19.0,Europe/Bratislava,DataCentrum,Financial Directorate of the Slovak Republic,AS30898 DataCentrum
Sheffield,England,United Kingdom,S7,53.0,-1.0,Europe/London,Portfast Ltd,Portfast Ltd,AS8916 Portfast Ltd
Seattle,Washington,United States,98108,48.0,-122.0,America/Los_Angeles,Amazon.com,"Amazon.com, Inc.",
Brussels,Brussels Capital,Belgium,1000,51.0,4.0,Europe/Brussels,Orange Business Communications Technology Limited,Orange Business Communications Technology Limited,
Amsterdam,North Holland,The Netherlands,1012,52.0,5.0,Europe/Amsterdam,Cisco Webex LLC,Cisco Webex LLC,AS13445 Cisco Webex LLC
Jung-gu,Seoul,South Korea,4625,38.0,127.0,Asia/Seoul,SK-TELECOM,,AS9644 SK Telecom
Paris,Île-de-France,France,75000,49.0,2.0,Europe/Paris,BOUYGUES Telecom,,AS5410 Bouygues Telecom SA
Cointrin,Geneva,Switzerland,1216,46.0,6.0,Europe/Zurich,SITA Switzerland Sarl,SITA Switzerland Sarl,
Sierra Vista,Arizona,United States,85613,32.0,-110.0,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Busan,Busan,South Korea,48947,35.0,129.0,Asia/Seoul,BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE,Petinet,AS9706 BUSAN EDUCATION RESEARCH & INFORMATION INSTITUTE
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Amsterdam,North Holland,The Netherlands,1012,52.0,5.0,Europe/Amsterdam,Galaxy Broadband Pvt Ltd,Galaxy Broadband Pvt Ltd,AS984 OCTOPUS WEB SOLUTION INC
Coffeyville,Kansas,United States,67337,37.0,-96.0,America/Chicago,HamWAN,Amateur Radio Digital Communications,AS63479 HamWAN
Peachtree Corners,Georgia,United States,30092,34.0,-84.0,America/New_York,Hewlett-Packard Company,Electromagnetic Sciences,
New York,New York,United States,10118,41.0,-74.0,America/New_York,Cogent Communications,,AS174 Cogent Communications
Haute-Goulaine,Pays de la Loire,France,44115,47.0,-1.0,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA
,,,,,,,,,
Quincy,Washington,United States,98848,47.0,-120.0,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus2),AS8075 Microsoft Corporation
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
,,,,,,,,,
,,,,,,,,,
Imphal,Manipur,India,795140,25.0,94.0,Asia/Kolkata,BHARTI,ABTS Tamilnadu,"AS24560 Bharti Airtel Ltd., Telemedia Services"
Takasago,Saitama,Japan,330-9301,36.0,140.0,Asia/Tokyo,Softbank BB Corp.,Japan Nation-wide Network of Softbank Corp.,AS17676 SoftBank Corp.
Salvador,Bahia,Brazil,40000,-13.0,-38.0,America/Bahia,TIM S/A,TIM S/A,AS26615 TIM S/A
Cologne,North Rhine-Westphalia,Germany,51063,51.0,7.0,Europe/Berlin,NETHINKS GmbH,Global Business Group AG,AS8319 NETHINKS GmbH
Concord,North Carolina,United States,28025,35.0,-81.0,America/New_York,Windstream Communications LLC,Private Customer - CT Communications,AS7029 Windstream Communications LLC
Janesville,Wisconsin,United States,53548,43.0,-89.0,America/Chicago,Charter Communications,Spectrum,AS20115 Charter Communications
Aparecida de Goiania,Goiás,Brazil,74900,-17.0,-49.0,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Warsaw,Mazovia,Poland,02-342,52.0,21.0,Europe/Warsaw,PTK CENTERTEL CDMA data services,PTK-Centertel,AS5617 Orange Polska Spolka Akcyjna
Atlanta,Georgia,United States,30308,34.0,-84.0,America/New_York,NCR Corporation,NCR Corporation,AS14962 NCR Corporation
Newton,Illinois,United States,62448,39.0,-88.0,America/Chicago,Eagle Wireless LLC,Eagle Wireless LLC,AS400435 Eagle Wireless LLC
,,,,,,,,,
,,,,,,,,,
Accra,Greater Accra Region,Ghana,,6.0,-0.0,Africa/Accra,Scancom Ltd.,Scancom Limited,AS30986 Scancom Limited
Jaipur,Rajasthan,India,302012,27.0,76.0,Asia/Kolkata,Bharti Airtel,Bharti Airtel Limited,"AS24560 Bharti Airtel Ltd., Telemedia Services"
Chaowai,Beijing,China,,40.0,116.0,Asia/Shanghai,"IDC, China Telecommunications Corporation","Beijing Zhonglianlixin Technology Co., Ltd.","AS23724 IDC, China Telecommunications Corporation"
São Paulo,Sao Paulo,Brazil,1323,-24.0,-47.0,America/Sao_Paulo,Oracle Corporation,Oracle Cloud Infrastructure (sa-saopaulo-1),AS31898 Oracle Corporation
Zhubei,Hsinchu County,Taiwan,,25.0,121.0,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Chicago,Illinois,United States,60666,42.0,-88.0,America/Chicago,Sprint,Sprint,AS1239 Sprint
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Greensboro,North Carolina,United States,27409,36.0,-80.0,America/New_York,Mack Trucks Inc,Mack Trucks Inc,
Ha Kwai Chung,Kwai Tsing,Hong Kong,,22.0,114.0,Asia/Hong_Kong,"POWER LINE (HK) CO., LIMITED","Power Line (HK) Co., Limited",AS132839 POWER LINE DATACENTER
New York,New York,United States,10123,41.0,-74.0,America/New_York,Verizon Communications,"ANS Communications, Inc",AS701 Verizon Business
Hatfield,England,United Kingdom,AL10 9BW,52.0,-0.0,Europe/London,EE Limited,MBB Pools,AS12576 EE Limited
Utrecht,Utrecht,The Netherlands,3512,52.0,5.0,Europe/Amsterdam,SURFnet III b,SURFnet bv,AS1101 SURF B.V.
Sunnyvale,California,United States,94085,37.0,-122.0,America/Los_Angeles,Trimble,"Trimble, Inc.",
Prague,Prague,Czechia,110 00,50.0,14.0,Europe/Prague,T-Mobile Czech Republic a.s.,T Mobile Czech xDSL,AS13036 T-Mobile Czech Republic a.s.
,,,,,,,,,
Xiamen,Fujian,China,361000,24.0,118.0,Asia/Shanghai,Chinanet,Chinanet FJ,AS4134 CHINANET-BACKBONE
Bangkok,Bangkok,Thailand,10110,14.0,100.0,Asia/Bangkok,NTT (Thailand) Limited 6th Floor,NTT (Thailand) Limited,AS38566 NTTCTNET
North Battleford,Saskatchewan,Canada,S9A,53.0,-108.0,America/Regina,Saskatchewan Telecommunications,SaskTel Wide Area Network Engineering Center,AS803 Saskatchewan Telecommunications
,,,,,,,,,
Tsim Sha Tsui,Kowloon City,Hong Kong,96521,22.0,114.0,Asia/Hong_Kong,Pccw IMS,PCCW Limited,AS4760 HKT Limited
Sydney,New South Wales,Australia,2015,-34.0,151.0,Australia/Sydney,Telstra Internet,,AS1221 Telstra Corporation Ltd
Tempe,Arizona,United States,85281,33.0,-112.0,America/Phoenix,Cox Communications Inc.,Cox Communications Inc,AS22773 Cox Communications Inc.
Kunshan,Jiangsu,China,,31.0,121.0,Asia/Shanghai,China Mobile Communications Corporation,China Mobile Communications Corporation,AS56046 China Mobile communications corporation
Beijing,Beijing,China,100000,40.0,116.0,Asia/Shanghai,CMNET,"China Mobile Communications Group Co., Ltd.",
Scaër,Brittany,France,29390,48.0,-4.0,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,,AS15557 Societe Francaise Du Radiotelephone - SFR SA
Meyzieu,Auvergne-Rhône-Alpes,France,69330,46.0,5.0,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,,AS15557 Societe Francaise Du Radiotelephone - SFR SA
Sierra Vista,Arizona,United States,85613,32.0,-110.0,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
,,,,,,,,,
Ano Liosia,Attica,Greece,,38.0,24.0,Europe/Athens,OTE,OTEnet S.A.,AS6799 Ote SA (Hellenic Telecommunications Organisation)
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Shanghai,Shanghai,China,,31.0,121.0,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Beijing,Beijing,China,100000,40.0,116.0,Asia/Shanghai,Chinanet,Chinanet HN,AS4134 CHINANET-BACKBONE
,,,,,,,,,
Bayamón,Bayamón,Puerto Rico,956,18.0,-66.0,America/Puerto_Rico,T-Mobile USA,Sprint Bayamon POP,
Nanjing,Jiangsu,China,210000,32.0,119.0,Asia/Shanghai,China Telecom,Chinanet JS,AS140292 CHINATELECOM Jiangsu province Suzhou 5G network
,,,,,,,,,
New York,New York,United States,10123,41.0,-74.0,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Casablanca,Casablanca-Settat,Morocco,,34.0,-8.0,Africa/Casablanca,RABAT 3G MarocTelecom,,AS6713 Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM
Nuremberg,Bavaria,Germany,90473,49.0,11.0,Europe/Berlin,VF-Network,Arcor AG,AS3209 Vodafone GmbH
Atlanta,Georgia,United States,30328,34.0,-84.0,America/New_York,Securities Industry Automation Corporation,Securities Industry Automation Corporation,
,,,,,,,,,
Seattle,Washington,United States,98108,48.0,-122.0,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Cyberjaya,Selangor,Malaysia,63100,3.0,102.0,Asia/Kuala_Lumpur,TM TECHNOLOGY SERVICES SDN BHD,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.
Warrensville Heights,Ohio,United States,44128,41.0,-82.0,America/New_York,Cellco Partnership DBA Verizon Wireless,Alltel MIP Customers - Warrensville Heights,
Namdong-gu,Incheon,South Korea,216,37.0,127.0,Asia/Seoul,DACOM-PUBNETPLUS,Pubnetplus,AS17858 LG POWERCOMM
Xintai,Shandong,China,,36.0,118.0,Asia/Shanghai,Chinanet,Chinanet SD,AS4134 CHINANET-BACKBONE
